timestamp,date,hour,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,wind_speed_10m,rain_1h_mm,rain_3h_mm,rain_6h_mm,rain_24h_mm,rainfall_class,is_rush_hour
2024-01-24 05:00:00,2024-01-24,5,13.7,72,12.9,0.0,0.0,3.3,0.0,0.0,0.0,0.0,none,False
2024-01-24 06:00:00,2024-01-24,6,13.6,73,12.5,0.0,0.0,5.9,0.0,0.0,0.0,0.0,none,False
2024-01-24 07:00:00,2024-01-24,7,12.9,77,11.6,0.0,0.0,7.5,0.0,0.0,0.0,0.0,none,True
2024-01-24 08:00:00,2024-01-24,8,11.7,82,10.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,none,True
2024-01-24 09:00:00,2024-01-24,9,11.9,78,9.9,0.0,0.0,10.6,0.0,0.0,0.0,0.0,none,True
2024-01-24 10:00:00,2024-01-24,10,13.6,70,11.3,0.0,0.0,12.0,0.0,0.0,0.0,0.0,none,False
2024-01-24 11:00:00,2024-01-24,11,15.4,62,12.9,0.0,0.0,14.0,0.0,0.0,0.0,0.0,none,False
2024-01-24 12:00:00,2024-01-24,12,16.9,56,13.9,0.1,0.1,16.6,0.1,0.1,0.1,0.1,light,False
2024-01-24 13:00:00,2024-01-24,13,17.5,52,14.4,0.1,0.1,17.4,0.1,0.2,0.2,0.2,light,False
2024-01-24 14:00:00,2024-01-24,14,18.1,48,14.7,0.0,0.0,17.4,0.0,0.2,0.2,0.2,none,False
2024-01-24 15:00:00,2024-01-24,15,18.1,45,14.8,0.0,0.0,16.2,0.0,0.1,0.2,0.2,none,False
2024-01-24 16:00:00,2024-01-24,16,18.2,44,15.3,0.0,0.0,12.6,0.0,0.0,0.2,0.2,none,True
2024-01-24 17:00:00,2024-01-24,17,18.2,42,14.9,0.0,0.0,14.4,0.0,0.0,0.2,0.2,none,True
2024-01-24 18:00:00,2024-01-24,18,17.8,42,14.4,0.0,0.0,14.3,0.0,0.0,0.1,0.2,none,True
2024-01-24 19:00:00,2024-01-24,19,17.5,41,14.6,0.0,0.0,9.6,0.0,0.0,0.0,0.2,none,False
2024-01-24 20:00:00,2024-01-24,20,17.2,41,14.5,0.0,0.0,8.9,0.0,0.0,0.0,0.2,none,False
2024-01-24 21:00:00,2024-01-24,21,16.8,42,13.8,0.0,0.0,10.4,0.0,0.0,0.0,0.2,none,False
2024-01-24 22:00:00,2024-01-24,22,15.6,49,12.7,0.0,0.0,11.5,0.0,0.0,0.0,0.2,none,False
2024-01-24 23:00:00,2024-01-24,23,13.4,62,11.7,0.0,0.0,5.2,0.0,0.0,0.0,0.2,none,False
2024-01-25 00:00:00,2024-01-25,0,13.6,63,12.0,0.0,0.0,4.8,0.0,0.0,0.0,0.2,none,False
2024-01-25 01:00:00,2024-01-25,1,13.1,66,11.7,0.0,0.0,3.9,0.0,0.0,0.0,0.2,none,False
2024-01-25 02:00:00,2024-01-25,2,12.2,71,10.8,0.0,0.0,4.5,0.0,0.0,0.0,0.2,none,False
2024-01-25 03:00:00,2024-01-25,3,10.8,80,9.3,0.0,0.0,6.1,0.0,0.0,0.0,0.2,none,False
2024-01-25 04:00:00,2024-01-25,4,10.4,81,8.7,0.0,0.0,6.7,0.0,0.0,0.0,0.2,none,False
2024-01-25 05:00:00,2024-01-25,5,9.8,86,8.1,0.0,0.0,7.3,0.0,0.0,0.0,0.2,none,False
2024-01-25 06:00:00,2024-01-25,6,9.9,85,8.2,0.0,0.0,6.6,0.0,0.0,0.0,0.2,none,False
2024-01-25 07:00:00,2024-01-25,7,9.1,88,7.3,0.0,0.0,7.2,0.0,0.0,0.0,0.2,none,True
2024-01-25 08:00:00,2024-01-25,8,9.1,88,7.6,0.0,0.0,5.8,0.0,0.0,0.0,0.2,none,True
2024-01-25 09:00:00,2024-01-25,9,10.9,80,9.0,0.0,0.0,9.1,0.0,0.0,0.0,0.2,none,True
2024-01-25 10:00:00,2024-01-25,10,13.1,62,10.7,0.0,0.0,9.4,0.0,0.0,0.0,0.2,none,False
2024-01-25 11:00:00,2024-01-25,11,15.8,48,12.9,0.0,0.0,11.4,0.0,0.0,0.0,0.2,none,False
2024-01-25 12:00:00,2024-01-25,12,17.5,43,13.9,0.0,0.0,15.5,0.0,0.0,0.0,0.1,none,False
2024-01-25 13:00:00,2024-01-25,13,17.7,44,13.9,0.0,0.0,18.1,0.0,0.0,0.0,0.0,none,False
2024-01-25 14:00:00,2024-01-25,14,18.9,40,15.1,0.0,0.0,17.5,0.0,0.0,0.0,0.0,none,False
2024-01-25 15:00:00,2024-01-25,15,19.0,37,15.1,0.0,0.0,17.7,0.0,0.0,0.0,0.0,none,False
2024-01-25 16:00:00,2024-01-25,16,18.3,42,14.8,0.0,0.0,16.2,0.0,0.0,0.0,0.0,none,True
2024-01-25 17:00:00,2024-01-25,17,17.5,46,13.9,0.0,0.0,17.9,0.0,0.0,0.0,0.0,none,True
2024-01-25 18:00:00,2024-01-25,18,15.6,61,12.3,0.2,0.2,19.9,0.2,0.2,0.2,0.2,light,True
2024-01-25 19:00:00,2024-01-25,19,14.1,75,12.4,0.3,0.3,10.5,0.3,0.5,0.5,0.5,light,False
2024-01-25 20:00:00,2024-01-25,20,13.9,77,11.9,0.3,0.3,13.3,0.3,0.8,0.8,0.8,light,False
2024-01-25 21:00:00,2024-01-25,21,13.6,79,12.8,0.6,0.6,5.0,0.6,1.2,1.4,1.4,light,False
2024-01-25 22:00:00,2024-01-25,22,13.4,80,12.5,0.0,0.0,6.2,0.0,0.8999999999999999,1.4,1.4,none,False
2024-01-25 23:00:00,2024-01-25,23,12.6,82,11.7,0.0,0.0,5.8,0.0,0.5999999999999999,1.4,1.4,none,False
2024-01-26 00:00:00,2024-01-26,0,12.1,84,11.0,0.0,0.0,6.3,0.0,0.0,1.2,1.4,none,False
2024-01-26 01:00:00,2024-01-26,1,11.6,85,10.2,0.0,0.0,8.3,0.0,0.0,0.8999999999999999,1.4,none,False
2024-01-26 02:00:00,2024-01-26,2,11.2,85,9.8,0.0,0.0,8.0,0.0,0.0,0.5999999999999999,1.4,none,False
2024-01-26 03:00:00,2024-01-26,3,10.8,87,9.1,0.0,0.0,9.0,0.0,0.0,0.0,1.4,none,False
2024-01-26 04:00:00,2024-01-26,4,10.9,87,9.2,0.0,0.0,9.6,0.0,0.0,0.0,1.4,none,False
2024-01-26 05:00:00,2024-01-26,5,10.5,89,8.7,0.0,0.0,9.8,0.0,0.0,0.0,1.4,none,False
2024-01-26 06:00:00,2024-01-26,6,10.4,88,8.5,0.0,0.0,10.7,0.0,0.0,0.0,1.4,none,False
2024-01-26 07:00:00,2024-01-26,7,9.9,90,7.7,0.0,0.0,12.6,0.0,0.0,0.0,1.4,none,True
2024-01-26 08:00:00,2024-01-26,8,9.5,91,7.0,0.0,0.0,13.7,0.0,0.0,0.0,1.4,none,True
2024-01-26 09:00:00,2024-01-26,9,10.8,85,7.9,0.0,0.0,17.0,0.0,0.0,0.0,1.4,none,True
2024-01-26 10:00:00,2024-01-26,10,12.7,73,9.8,0.0,0.0,16.6,0.0,0.0,0.0,1.4,none,False
2024-01-26 11:00:00,2024-01-26,11,14.8,62,11.6,0.0,0.0,17.2,0.0,0.0,0.0,1.4,none,False
2024-01-26 12:00:00,2024-01-26,12,17.0,51,13.5,0.0,0.0,18.6,0.0,0.0,0.0,1.4,none,False
2024-01-26 13:00:00,2024-01-26,13,18.4,48,14.6,0.0,0.0,21.7,0.0,0.0,0.0,1.4,none,False
2024-01-26 14:00:00,2024-01-26,14,19.2,45,14.7,0.0,0.0,25.6,0.0,0.0,0.0,1.4,none,False
2024-01-26 15:00:00,2024-01-26,15,19.5,44,14.9,0.0,0.0,26.5,0.0,0.0,0.0,1.4,none,False
2024-01-26 16:00:00,2024-01-26,16,19.5,44,15.2,0.0,0.0,23.6,0.0,0.0,0.0,1.4,none,True
2024-01-26 17:00:00,2024-01-26,17,18.5,50,14.7,0.0,0.0,22.7,0.0,0.0,0.0,1.4,none,True
2024-01-26 18:00:00,2024-01-26,18,18.2,51,14.7,0.0,0.0,20.3,0.0,0.0,0.0,1.2,none,True
2024-01-26 19:00:00,2024-01-26,19,16.6,62,13.9,0.3,0.3,17.9,0.3,0.3,0.3,1.2,light,False
2024-01-26 20:00:00,2024-01-26,20,15.6,68,13.2,0.0,0.0,16.7,0.0,0.3,0.3,0.8999999999999999,none,False
2024-01-26 21:00:00,2024-01-26,21,14.7,75,13.2,0.1,0.1,11.3,0.1,0.4,0.4,0.4,light,False
2024-01-26 22:00:00,2024-01-26,22,14.4,80,13.6,0.1,0.1,7.4,0.1,0.2,0.5,0.5,light,False
2024-01-26 23:00:00,2024-01-26,23,13.2,87,12.8,0.0,0.0,5.8,0.0,0.2,0.5,0.5,none,False
2024-01-27 00:00:00,2024-01-27,0,12.8,89,12.0,0.0,0.0,6.9,0.0,0.1,0.5,0.5,none,False
2024-01-27 01:00:00,2024-01-27,1,12.2,88,11.4,0.0,0.0,6.8,0.0,0.0,0.2,0.5,none,False
2024-01-27 02:00:00,2024-01-27,2,11.7,89,10.7,0.0,0.0,6.6,0.0,0.0,0.2,0.5,none,False
2024-01-27 03:00:00,2024-01-27,3,11.2,89,10.2,0.0,0.0,6.3,0.0,0.0,0.1,0.5,none,False
2024-01-27 04:00:00,2024-01-27,4,11.1,86,9.9,0.0,0.0,6.5,0.0,0.0,0.0,0.5,none,False
2024-01-27 05:00:00,2024-01-27,5,10.8,86,9.5,0.0,0.0,6.3,0.0,0.0,0.0,0.5,none,False
2024-01-27 06:00:00,2024-01-27,6,10.5,86,9.2,0.0,0.0,6.1,0.0,0.0,0.0,0.5,none,False
2024-01-27 07:00:00,2024-01-27,7,10.2,86,8.8,0.0,0.0,6.6,0.0,0.0,0.0,0.5,none,True
2024-01-27 08:00:00,2024-01-27,8,10.0,86,8.3,0.0,0.0,7.4,0.0,0.0,0.0,0.5,none,True
2024-01-27 09:00:00,2024-01-27,9,11.6,78,9.4,0.0,0.0,11.0,0.0,0.0,0.0,0.5,none,True
2024-01-27 10:00:00,2024-01-27,10,13.9,67,12.0,0.0,0.0,10.0,0.0,0.0,0.0,0.5,none,False
2024-01-27 11:00:00,2024-01-27,11,15.6,61,12.7,0.2,0.2,16.2,0.2,0.2,0.2,0.7,light,False
2024-01-27 12:00:00,2024-01-27,12,17.1,52,13.4,0.1,0.1,20.4,0.1,0.30000000000000004,0.30000000000000004,0.8,light,False
2024-01-27 13:00:00,2024-01-27,13,17.9,48,13.9,0.0,0.0,21.3,0.0,0.30000000000000004,0.30000000000000004,0.8,none,False
2024-01-27 14:00:00,2024-01-27,14,18.2,45,14.1,0.0,0.0,21.9,0.0,0.1,0.30000000000000004,0.8,none,False
2024-01-27 15:00:00,2024-01-27,15,18.4,44,14.4,0.0,0.0,20.3,0.0,0.0,0.30000000000000004,0.8,none,False
2024-01-27 16:00:00,2024-01-27,16,18.9,39,14.9,0.0,0.0,18.3,0.0,0.0,0.30000000000000004,0.8,none,True
2024-01-27 17:00:00,2024-01-27,17,18.8,35,14.7,0.0,0.0,17.5,0.0,0.0,0.1,0.8,none,True
2024-01-27 18:00:00,2024-01-27,18,17.9,35,14.1,0.0,0.0,14.0,0.0,0.0,0.0,0.8,none,True
2024-01-27 19:00:00,2024-01-27,19,16.5,49,13.4,0.0,0.0,13.2,0.0,0.0,0.0,0.5,none,False
2024-01-27 20:00:00,2024-01-27,20,15.1,54,12.4,0.0,0.0,11.5,0.0,0.0,0.0,0.5,none,False
2024-01-27 21:00:00,2024-01-27,21,14.1,60,11.8,0.0,0.0,9.7,0.0,0.0,0.0,0.4,none,False
2024-01-27 22:00:00,2024-01-27,22,13.1,67,11.4,0.0,0.0,6.6,0.0,0.0,0.0,0.30000000000000004,none,False
2024-01-27 23:00:00,2024-01-27,23,12.1,76,10.6,0.0,0.0,6.9,0.0,0.0,0.0,0.30000000000000004,none,False
2024-01-28 00:00:00,2024-01-28,0,11.4,79,9.7,0.0,0.0,8.0,0.0,0.0,0.0,0.30000000000000004,none,False
2024-01-28 01:00:00,2024-01-28,1,10.9,82,9.1,0.0,0.0,8.0,0.0,0.0,0.0,0.30000000000000004,none,False
2024-01-28 02:00:00,2024-01-28,2,11.6,77,10.2,0.0,0.0,5.9,0.0,0.0,0.0,0.30000000000000004,none,False
2024-01-28 03:00:00,2024-01-28,3,11.1,80,10.0,0.0,0.0,4.1,0.0,0.0,0.0,0.30000000000000004,none,False
2024-01-28 04:00:00,2024-01-28,4,10.7,83,9.6,0.0,0.0,3.7,0.0,0.0,0.0,0.30000000000000004,none,False
2024-01-28 05:00:00,2024-01-28,5,10.0,86,8.7,0.0,0.0,5.2,0.0,0.0,0.0,0.30000000000000004,none,False
2024-01-28 06:00:00,2024-01-28,6,9.6,88,8.3,0.0,0.0,5.2,0.0,0.0,0.0,0.30000000000000004,none,False
2024-01-28 07:00:00,2024-01-28,7,9.9,86,8.7,0.0,0.0,4.5,0.0,0.0,0.0,0.30000000000000004,none,True
2024-01-28 08:00:00,2024-01-28,8,10.4,84,8.6,0.0,0.0,8.6,0.0,0.0,0.0,0.30000000000000004,none,True
2024-01-28 09:00:00,2024-01-28,9,11.1,80,8.9,0.0,0.0,11.3,0.0,0.0,0.0,0.30000000000000004,none,True
2024-01-28 10:00:00,2024-01-28,10,12.4,74,9.9,0.0,0.0,13.0,0.0,0.0,0.0,0.30000000000000004,none,False
2024-01-28 11:00:00,2024-01-28,11,14.6,64,12.1,0.0,0.0,13.6,0.0,0.0,0.0,0.1,none,False
2024-01-28 12:00:00,2024-01-28,12,16.2,55,13.7,0.0,0.0,12.4,0.0,0.0,0.0,0.0,none,False
2024-01-28 13:00:00,2024-01-28,13,16.5,51,14.3,0.1,0.1,9.2,0.1,0.1,0.1,0.1,light,False
2024-01-28 14:00:00,2024-01-28,14,17.0,48,15.0,0.0,0.0,7.1,0.0,0.1,0.1,0.1,none,False
2024-01-28 15:00:00,2024-01-28,15,17.2,45,15.0,0.0,0.0,7.0,0.0,0.1,0.1,0.1,none,False
2024-01-28 16:00:00,2024-01-28,16,17.6,42,14.8,0.0,0.0,10.5,0.0,0.0,0.1,0.1,none,True
2024-01-28 17:00:00,2024-01-28,17,17.5,42,14.5,0.0,0.0,11.3,0.0,0.0,0.1,0.1,none,True
2024-01-28 18:00:00,2024-01-28,18,16.9,44,14.1,0.0,0.0,10.1,0.0,0.0,0.1,0.1,none,True
2024-01-28 19:00:00,2024-01-28,19,15.3,53,13.5,0.0,0.0,5.0,0.0,0.0,0.0,0.1,none,False
2024-01-28 20:00:00,2024-01-28,20,14.9,57,13.3,0.0,0.0,4.7,0.0,0.0,0.0,0.1,none,False
2024-01-28 21:00:00,2024-01-28,21,13.8,64,11.4,0.0,0.0,10.6,0.0,0.0,0.0,0.1,none,False
2024-01-28 22:00:00,2024-01-28,22,13.4,69,12.1,0.0,0.0,4.9,0.0,0.0,0.0,0.1,none,False
2024-01-28 23:00:00,2024-01-28,23,12.1,77,10.6,0.0,0.0,6.8,0.0,0.0,0.0,0.1,none,False
2024-01-29 00:00:00,2024-01-29,0,12.9,70,11.4,0.0,0.0,5.9,0.0,0.0,0.0,0.1,none,False
2024-01-29 01:00:00,2024-01-29,1,10.9,83,9.3,0.0,0.0,7.6,0.0,0.0,0.0,0.1,none,False
2024-01-29 02:00:00,2024-01-29,2,10.2,87,8.6,0.0,0.0,8.4,0.0,0.0,0.0,0.1,none,False
2024-01-29 03:00:00,2024-01-29,3,10.9,85,9.5,0.0,0.0,6.6,0.0,0.0,0.0,0.1,none,False
2024-01-29 04:00:00,2024-01-29,4,11.2,83,10.2,0.0,0.0,4.1,0.0,0.0,0.0,0.1,none,False
2024-01-29 05:00:00,2024-01-29,5,10.9,86,10.0,0.0,0.0,3.1,0.0,0.0,0.0,0.1,none,False
2024-01-29 06:00:00,2024-01-29,6,9.4,91,8.3,0.0,0.0,4.6,0.0,0.0,0.0,0.1,none,False
2024-01-29 07:00:00,2024-01-29,7,7.9,95,6.3,0.0,0.0,6.1,0.0,0.0,0.0,0.1,none,True
2024-01-29 08:00:00,2024-01-29,8,8.2,95,6.7,0.0,0.0,5.4,0.0,0.0,0.0,0.1,none,True
2024-01-29 09:00:00,2024-01-29,9,9.8,91,8.2,0.0,0.0,7.9,0.0,0.0,0.0,0.1,none,True
2024-01-29 10:00:00,2024-01-29,10,12.1,78,10.7,0.0,0.0,7.4,0.0,0.0,0.0,0.1,none,False
2024-01-29 11:00:00,2024-01-29,11,14.6,65,12.7,0.0,0.0,9.7,0.0,0.0,0.0,0.1,none,False
2024-01-29 12:00:00,2024-01-29,12,16.1,55,13.5,0.2,0.2,13.2,0.2,0.2,0.2,0.30000000000000004,light,False
2024-01-29 13:00:00,2024-01-29,13,16.9,50,13.8,0.1,0.1,15.7,0.1,0.30000000000000004,0.30000000000000004,0.30000000000000004,light,False
2024-01-29 14:00:00,2024-01-29,14,17.8,44,14.4,0.0,0.0,17.9,0.0,0.30000000000000004,0.30000000000000004,0.30000000000000004,none,False
2024-01-29 15:00:00,2024-01-29,15,18.0,41,13.7,0.0,0.0,19.9,0.0,0.1,0.30000000000000004,0.30000000000000004,none,False
2024-01-29 16:00:00,2024-01-29,16,17.9,37,12.9,0.0,0.0,23.1,0.0,0.0,0.30000000000000004,0.30000000000000004,none,True
2024-01-29 17:00:00,2024-01-29,17,17.2,39,12.4,0.0,0.0,22.4,0.0,0.0,0.30000000000000004,0.30000000000000004,none,True
2024-01-29 18:00:00,2024-01-29,18,15.9,46,10.8,0.0,0.0,25.1,0.0,0.0,0.1,0.30000000000000004,none,True
2024-01-29 19:00:00,2024-01-29,19,13.6,64,9.7,0.0,0.0,21.4,0.0,0.0,0.0,0.30000000000000004,none,False
2024-01-29 20:00:00,2024-01-29,20,12.5,72,9.8,0.0,0.0,14.0,0.0,0.0,0.0,0.30000000000000004,none,False
2024-01-29 21:00:00,2024-01-29,21,12.9,70,10.3,0.0,0.0,13.7,0.0,0.0,0.0,0.30000000000000004,none,False
2024-01-29 22:00:00,2024-01-29,22,12.8,70,10.3,0.0,0.0,12.0,0.0,0.0,0.0,0.30000000000000004,none,False
2024-01-29 23:00:00,2024-01-29,23,12.1,67,9.2,0.0,0.0,13.2,0.0,0.0,0.0,0.30000000000000004,none,False
2024-01-30 00:00:00,2024-01-30,0,10.8,69,8.2,0.0,0.0,10.0,0.0,0.0,0.0,0.30000000000000004,none,False
2024-01-30 01:00:00,2024-01-30,1,10.2,70,7.6,0.0,0.0,9.7,0.0,0.0,0.0,0.30000000000000004,none,False
2024-01-30 02:00:00,2024-01-30,2,9.6,72,6.8,0.0,0.0,11.2,0.0,0.0,0.0,0.30000000000000004,none,False
2024-01-30 03:00:00,2024-01-30,3,9.1,74,6.0,0.0,0.0,12.4,0.0,0.0,0.0,0.30000000000000004,none,False
2024-01-30 04:00:00,2024-01-30,4,9.1,75,6.1,0.0,0.0,11.8,0.0,0.0,0.0,0.30000000000000004,none,False
2024-01-30 05:00:00,2024-01-30,5,8.5,77,5.5,0.0,0.0,11.8,0.0,0.0,0.0,0.30000000000000004,none,False
2024-01-30 06:00:00,2024-01-30,6,8.1,79,4.9,0.0,0.0,12.7,0.0,0.0,0.0,0.30000000000000004,none,False
2024-01-30 07:00:00,2024-01-30,7,7.9,79,4.6,0.0,0.0,13.1,0.0,0.0,0.0,0.30000000000000004,none,True
2024-01-30 08:00:00,2024-01-30,8,7.6,78,4.1,0.0,0.0,14.0,0.0,0.0,0.0,0.30000000000000004,none,True
2024-01-30 09:00:00,2024-01-30,9,8.9,71,5.0,0.0,0.0,16.3,0.0,0.0,0.0,0.30000000000000004,none,True
2024-01-30 10:00:00,2024-01-30,10,10.9,61,6.7,0.0,0.0,18.5,0.0,0.0,0.0,0.30000000000000004,none,False
2024-01-30 11:00:00,2024-01-30,11,12.9,50,7.7,0.0,0.0,23.9,0.0,0.0,0.0,0.30000000000000004,none,False
2024-01-30 12:00:00,2024-01-30,12,14.1,44,8.8,0.0,0.0,25.3,0.0,0.0,0.0,0.1,none,False
2024-01-30 13:00:00,2024-01-30,13,15.0,41,9.7,0.0,0.0,26.6,0.0,0.0,0.0,0.0,none,False
2024-01-30 14:00:00,2024-01-30,14,15.6,38,10.5,0.0,0.0,25.9,0.0,0.0,0.0,0.0,none,False
2024-01-30 15:00:00,2024-01-30,15,15.9,36,10.4,0.0,0.0,26.3,0.0,0.0,0.0,0.0,none,False
2024-01-30 16:00:00,2024-01-30,16,16.2,33,10.2,0.0,0.0,26.4,0.0,0.0,0.0,0.0,none,True
2024-01-30 17:00:00,2024-01-30,17,15.2,37,9.6,0.0,0.0,24.7,0.0,0.0,0.0,0.0,none,True
2024-01-30 18:00:00,2024-01-30,18,14.7,38,9.6,0.0,0.0,21.3,0.0,0.0,0.0,0.0,none,True
2024-01-30 19:00:00,2024-01-30,19,13.8,42,9.8,0.0,0.0,14.3,0.0,0.0,0.0,0.0,none,False
2024-01-30 20:00:00,2024-01-30,20,12.6,51,9.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,none,False
2024-01-30 21:00:00,2024-01-30,21,11.6,57,8.5,0.0,0.0,10.4,0.0,0.0,0.0,0.0,none,False
2024-01-30 22:00:00,2024-01-30,22,10.6,64,8.1,0.0,0.0,6.9,0.0,0.0,0.0,0.0,none,False
2024-01-30 23:00:00,2024-01-30,23,9.4,73,7.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,none,False
2024-01-31 00:00:00,2024-01-31,0,8.9,74,6.6,0.0,0.0,6.4,0.0,0.0,0.0,0.0,none,False
2024-01-31 01:00:00,2024-01-31,1,8.4,75,6.1,0.0,0.0,6.1,0.0,0.0,0.0,0.0,none,False
2024-01-31 02:00:00,2024-01-31,2,7.5,79,5.1,0.0,0.0,6.6,0.0,0.0,0.0,0.0,none,False
2024-01-31 03:00:00,2024-01-31,3,7.6,78,5.3,0.0,0.0,6.1,0.0,0.0,0.0,0.0,none,False
2024-01-31 04:00:00,2024-01-31,4,7.8,78,5.5,0.0,0.0,6.8,0.0,0.0,0.0,0.0,none,False
2024-01-31 05:00:00,2024-01-31,5,7.3,80,4.9,0.0,0.0,7.4,0.0,0.0,0.0,0.0,none,False
2024-01-31 06:00:00,2024-01-31,6,6.8,83,4.3,0.0,0.0,8.2,0.0,0.0,0.0,0.0,none,False
2024-01-31 07:00:00,2024-01-31,7,6.5,85,3.5,0.0,0.0,11.0,0.0,0.0,0.0,0.0,none,True
2024-01-31 08:00:00,2024-01-31,8,6.4,85,3.3,0.0,0.0,11.6,0.0,0.0,0.0,0.0,none,True
2024-01-31 09:00:00,2024-01-31,9,8.1,76,4.4,0.0,0.0,15.3,0.0,0.0,0.0,0.0,none,True
2024-01-31 10:00:00,2024-01-31,10,10.5,63,6.8,0.0,0.0,15.5,0.0,0.0,0.0,0.0,none,False
2024-01-31 11:00:00,2024-01-31,11,12.8,52,8.5,0.0,0.0,18.7,0.0,0.0,0.0,0.0,none,False
2024-01-31 12:00:00,2024-01-31,12,14.6,43,10.2,0.0,0.0,19.0,0.0,0.0,0.0,0.0,none,False
2024-01-31 13:00:00,2024-01-31,13,16.2,33,11.3,0.0,0.0,21.9,0.0,0.0,0.0,0.0,none,False
2024-01-31 14:00:00,2024-01-31,14,16.0,34,10.0,0.0,0.0,28.4,0.0,0.0,0.0,0.0,none,False
2024-01-31 15:00:00,2024-01-31,15,12.8,47,7.4,0.2,0.2,24.2,0.2,0.2,0.2,0.2,light,False
2024-01-31 16:00:00,2024-01-31,16,15.1,39,10.0,0.3,0.3,22.2,0.3,0.5,0.5,0.5,light,True
2024-01-31 17:00:00,2024-01-31,17,13.9,43,9.9,0.6,0.6,14.3,0.6,1.1,1.1,1.1,light,True
2024-01-31 18:00:00,2024-01-31,18,13.6,43,9.3,0.0,0.0,16.4,0.0,0.9,1.1,1.1,none,True
2024-01-31 19:00:00,2024-01-31,19,12.6,49,9.5,0.0,0.0,9.7,0.0,0.6,1.1,1.1,none,False
2024-01-31 20:00:00,2024-01-31,20,11.6,55,8.9,0.0,0.0,6.8,0.0,0.0,1.1,1.1,none,False
2024-01-31 21:00:00,2024-01-31,21,10.9,57,7.9,0.0,0.0,8.5,0.0,0.0,0.9,1.1,none,False
2024-01-31 22:00:00,2024-01-31,22,10.1,59,7.0,0.0,0.0,9.8,0.0,0.0,0.6,1.1,none,False
2024-01-31 23:00:00,2024-01-31,23,9.6,60,6.4,0.0,0.0,9.4,0.0,0.0,0.0,1.1,none,False
2024-02-01 00:00:00,2024-02-01,0,8.7,63,5.8,0.0,0.0,7.6,0.0,0.0,0.0,1.1,none,False
2024-02-01 01:00:00,2024-02-01,1,8.1,66,5.1,0.0,0.0,8.3,0.0,0.0,0.0,1.1,none,False
2024-02-01 02:00:00,2024-02-01,2,7.7,66,4.4,0.0,0.0,10.4,0.0,0.0,0.0,1.1,none,False
2024-02-01 03:00:00,2024-02-01,3,7.2,68,3.7,0.0,0.0,11.5,0.0,0.0,0.0,1.1,none,False
2024-02-01 04:00:00,2024-02-01,4,7.2,72,3.6,0.0,0.0,12.4,0.0,0.0,0.0,1.1,none,False
2024-02-01 05:00:00,2024-02-01,5,6.6,79,3.0,0.0,0.0,13.7,0.0,0.0,0.0,1.1,none,False
2024-02-01 06:00:00,2024-02-01,6,6.0,84,2.4,0.0,0.0,14.6,0.0,0.0,0.0,1.1,none,False
2024-02-01 07:00:00,2024-02-01,7,5.7,85,1.9,0.0,0.0,15.3,0.0,0.0,0.0,1.1,none,True
2024-02-01 08:00:00,2024-02-01,8,5.4,84,1.4,0.0,0.0,16.7,0.0,0.0,0.0,1.1,none,True
2024-02-01 09:00:00,2024-02-01,9,6.8,75,2.3,0.0,0.0,18.9,0.0,0.0,0.0,1.1,none,True
2024-02-01 10:00:00,2024-02-01,10,8.6,65,4.4,0.0,0.0,17.1,0.0,0.0,0.0,1.1,none,False
2024-02-01 11:00:00,2024-02-01,11,10.4,60,6.7,0.0,0.0,14.7,0.0,0.0,0.0,1.1,none,False
2024-02-01 12:00:00,2024-02-01,12,12.9,52,9.2,0.0,0.0,15.8,0.0,0.0,0.0,1.1,none,False
2024-02-01 13:00:00,2024-02-01,13,14.2,47,10.4,0.0,0.0,16.4,0.0,0.0,0.0,1.1,none,False
2024-02-01 14:00:00,2024-02-01,14,14.2,48,10.4,0.0,0.0,15.5,0.0,0.0,0.0,1.1,none,False
2024-02-01 15:00:00,2024-02-01,15,14.9,44,11.1,0.0,0.0,14.4,0.0,0.0,0.0,0.9,none,False
2024-02-01 16:00:00,2024-02-01,16,16.1,39,12.1,0.0,0.0,15.5,0.0,0.0,0.0,0.6,none,True
2024-02-01 17:00:00,2024-02-01,17,16.0,40,11.6,0.0,0.0,18.4,0.0,0.0,0.0,0.0,none,True
2024-02-01 18:00:00,2024-02-01,18,15.4,43,11.1,0.0,0.0,18.4,0.0,0.0,0.0,0.0,none,True
2024-02-01 19:00:00,2024-02-01,19,14.6,47,10.9,0.0,0.0,15.1,0.0,0.0,0.0,0.0,none,False
2024-02-01 20:00:00,2024-02-01,20,13.6,52,10.3,0.0,0.0,12.7,0.0,0.0,0.0,0.0,none,False
2024-02-01 21:00:00,2024-02-01,21,12.8,56,9.7,0.0,0.0,11.6,0.0,0.0,0.0,0.0,none,False
2024-02-01 22:00:00,2024-02-01,22,11.8,62,9.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,none,False
2024-02-01 23:00:00,2024-02-01,23,11.1,70,8.6,0.0,0.0,9.2,0.0,0.0,0.0,0.0,none,False
2024-02-02 00:00:00,2024-02-02,0,10.4,75,8.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,none,False
